OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName
21MICH,Michigan Department of Environmental Quality,21MICH-830161,"MORRISY CREEK OFF CHASE CREEK CAMPGROUND ROAD; LIBERTY TWP,",River/Stream,NA,04060103,NA,NA,NA,NA,44.47548,-85.34689,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,165,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-830162,"SLAGLE CREEK U/S OF HATCHERY AT 7 1/2 MILE ROAD; SLAGLE TWP,",River/Stream,NA,04060103,NA,NA,NA,NA,44.31299,-85.75017,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,165,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-830165,"WHEELER CREEK AT 10 MILE, WEST OFF OF #15 ROAD; HANOVER TWP,",River/Stream,NA,04060103,NA,NA,NA,NA,44.45395,-85.68549,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,165,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-830166,"MANISTEE RIVER AT HARVEY BRIDGE (#19 ROAD) PAS; HANOVER TWP,",River/Stream,NA,04060103,NA,NA,NA,NA,44.43899,-85.64143,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,165,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-830167,"MANTON CREEK AT #14 ROAD; CEDAR CREEK TWP, SEC 04",River/Stream,NA,04060103,NA,NA,NA,NA,44.42508,-85.40822,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,165,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-830168,"PETERSON CREEK U/S M 37 (BY CABINS, OFF #6); SOUTH BRANCH TW",River/Stream,NA,04060103,NA,NA,NA,NA,44.22925,-85.8084,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,165,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH,Michigan Department of Environmental Quality,21MICH-830169,"COLE CREEK AT #14 ROAD; ANTIOCH TWP, SEC 05",River/Stream,NA,04060103,NA,NA,NA,NA,44.42443,-85.67144,NA,NA,NA,Interpolation-Spot,NAD27,0,ft,NA,NA,NA,Unknown,US,26,165,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-020081,"DEXTER CREEK, AT M-67 CROSSING, SECTION 9",River/Stream,NA,04030111,NA,NA,NA,NA,46.220344,-86.928539,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,003,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-020164,"WEST BRANCH WHITEFISH CREEK; TWO-TRACK JUST OFF US 41; LIMESTONE TOWNSHIP, SECTION 5",River/Stream,NA,04030111,NA,NA,NA,NA,46.2431,-87.0838,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,003,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-030077,KALAMAZOO RIVER AT 57TH STREET; MANLIUS TOWNSHIP SECTION 17,River/Stream,NA,04050003,NA,NA,NA,NA,42.651115,-86.106115,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,005,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-030147,"RABBIT RIVER AT 18TH STREET BRIDGE; HOPKINS TOWNSHIP, SECTION 16",River/Stream,NA,04050003,NA,NA,NA,NA,42.642503,-85.721671,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,005,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-030653,"UNNAMED TRIBUTARY TO KALAMAZOO RIVER; DOWNSTREAM 30TH STREET; TROWBRIDGE TOWNSHIP, SECTION 10",River/Stream,NA,04050003,NA,NA,NA,NA,42.480481,-85.836746,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,005,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-030654,"RABBIT RIVER; UPSTREAM 26TH STREET; SALEM TOWNSHIP, SECTION 36",River/Stream,NA,04050003,NA,NA,NA,NA,42.6929,-85.79937,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,005,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-030663,BARBER CREEK DOWNSTREAM BASELINE ROAD,River/Stream,NA,04050002,NA,NA,NA,NA,42.42057,-86.06133,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,005,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-030699,"SOUTH BRANCH MACATAWA RIVER; DOWNSTREAM M40; FILLMORE TOWNSHIP, SECTION 14",River/Stream,NA,04050002,NA,NA,NA,NA,42.7298,-86.05486,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,005,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-050272,"INTERMEDIATE RIVER; HARBOR STREET; FOREST HOME TOWNSHIP, SECTION 25",River/Stream,NA,04060105,NA,NA,NA,NA,44.973,-85.2134,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,009,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-080280,"QUAKER BROOK; BIVENS ROAD; MAPLE GROVE TOWNSHIP, SECTION 01",River/Stream,NA,04050007,NA,NA,NA,NA,42.582,-85.087,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,015,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-100246,"BETSIE RIVER; PATTERSON ROAD; WELDON TOWNSHIP, SECTION 18",River/Stream,NA,04060104,NA,NA,NA,NA,44.56059,-86.05123,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,019,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-110388,"PAW PAW RIVER AT COLOMA ROAD BRIDGE; HAGAR TOWNSHIP, SECTION 26",River/Stream,NA,04050001,NA,NA,NA,NA,42.185837,-86.369448,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-110628,"SAINT JOSEPH RIVER - OFF ZOLLAR ROAD. NEAR RIVER VIEW PARK; ROYALTON TOWNSHIP, SECTION 06",River/Stream,NA,04050001,NA,NA,NA,NA,42.096417,-86.471168,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-110745,"SAINT JOSEPH RIVER; END OF NATURES ROAD; NILES TOWNSHIP, SECTION 22",River/Stream,NA,04050001,NA,NA,NA,NA,41.846741,-86.267583,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-110746,"PIPESTONE CREEK; UPSTREAM WATSON ROAD; SODUS TOWNSHIP, SECTION 2",River/Stream,NA,04050001,NA,NA,NA,NA,42.05786,-86.35472,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,021,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-120215,"COLDWATER AT GIRARD; UNION TOWNSHIP, SECTION 22",River/Stream,NA,04050001,NA,NA,NA,NA,42.02848,-85.10663,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-120228,"TALLAHASSEE CREEK; UPSTREAM WARREN ROAD; ALGANSEE TOWNSHIP, SECTION 25",River/Stream,NA,04050001,NA,NA,NA,NA,41.839778,-84.945126,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-120229,"SOUTH BRANCH HOG CREEK; UPSTREAM JONESVILLE ROAD; QUINCY TOWNSHIP, SECTION 2",River/Stream,NA,04050001,NA,NA,NA,NA,41.98524,-84.86372,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-120247,"TRIBUTARY TO COLD CREEK; STATE ROAD; COLDWATER TOWNSHIP, SECTION 15",River/Stream,NA,04050001,NA,NA,NA,NA,41.9563,-84.9858,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,023,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-130357,"PINE CREEK AT SOUTH DRIVE SOUTH; ATHENS TOWNSHIP, SECTION 21",River/Stream,NA,04050001,NA,NA,NA,NA,42.1115,-85.2518,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,025,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-130389,"ACKELY CREEK AT 15 MILE ROAD, CONVIS TOWNSHIP, SECTION 10",River/Stream,NA,04050003,NA,NA,NA,NA,42.399,-85.0054,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,025,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-130390,"WANADOGA CREEK AT HUNTINGTON ROAD; PENNFIELD TOWNSHIP, SECTION 15",River/Stream,NA,04050003,NA,NA,NA,NA,42.3845,-85.1282,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,025,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-130391,"EATON AND BAKER DRAIN; UPSTREAM J DRIVE NORTH; MARENGO TOWNSHIP, SECTION 3",River/Stream,NA,04050003,NA,NA,NA,NA,42.32009,-84.867791,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,025,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-130409,"SOUTH BRANCH KALAMAZOO RIVER; 29 MILE ROAD; HOMER TOWNSHIP, SECTION 11",River/Stream,NA,04050003,NA,NA,NA,NA,42.13117,-84.73139,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,025,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-130410,"NOTTAWA CREEK; DOWNSTREAM 10 MILE ROAD; NEWTON TOWNSHIP, SECTION 22",River/Stream,NA,04050001,NA,NA,NA,NA,42.1956,-85.1031,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,025,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-140189,"POKAGON CREEK; OLD MILL ROAD; JEFFERSON TOWNSHIP, SECTION 6",River/Stream,NA,04050001,NA,NA,NA,NA,41.89671,-86.09766,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,027,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-140198,"UNNAMED TRIBUTARY TO DOWAGIAC RIVER; M-51; SILVER CREEK TOWNSHIP, SECTION 25",River/Stream,NA,04050001,NA,NA,NA,NA,42.007679,-86.108099,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,027,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-180146,WEST BRANCH CLAM RIVER AT HASKELL LAKE ROAD,River/Stream,NA,04060102,NA,NA,NA,NA,44.11738,-85.05988,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,035,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-190065,STONY CREEK AT DEWITT ROAD BRIDGE,River/Stream,NA,04050005,NA,NA,NA,NA,42.9149,-84.58252,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,037,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-190147,"LITTLE MAPLE RIVER; UPSTREAM TAFT ROAD; OVID TOWNSHIP, SECTION 33",River/Stream,NA,04050005,NA,NA,NA,NA,42.95739,-84.427254,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,037,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-190186,"DALLAS AND BENGAL DRAIN; FOREST HILL ROAD; ESSEX TOWNSHIP, SECTION 32",River/Stream,NA,04050005,NA,NA,NA,NA,43.0453,-84.6813,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,037,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-190187,"REMEY CHANDLER DRAIN; DOWNSTREAM HOWE ROAD; DEWITT TOWNSHIP, SECTION 3",River/Stream,NA,04050004,NA,NA,NA,NA,42.84412,-84.53793,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,037,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-210032,STURGEON RIVER AT US FOREST SERV.BR; NAHMA TOWNSHIP SECTION 20,River/Stream,NA,04030112,NA,NA,NA,NA,45.850631,-86.669251,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,041,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-210102,ESCANABA RIVER .35M ABOVE SOO LINE RAILROAD; WELLS TOWNSHIP SECTION 1,River/Stream,NA,04030110,NA,NA,NA,NA,45.778898,-87.064964,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,041,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-210217,"EIGHTEENMILE CREEK AT 442 CROSSING; NAHMA TOWNSHIP, SECTION 21",River/Stream,NA,04030112,NA,NA,NA,NA,46.01518,-86.6938,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,041,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-210251,"TEN MILE CREEK; DOWNSTREAM B 13; BARK RIVER TOWNSHIP, SECTION 8",River/Stream,NA,04030109,NA,NA,NA,NA,45.793509,-87.299282,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,041,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-210301,TACOOSH RIVER AT PERKINS 30.5 ROAD,River/Stream,NA,04030111,NA,NA,NA,NA,45.9781,-87.0691,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,041,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-210318,"STURGEON RIVER; TWO-TRACK OFF US2; NAHMA TOWNSHIP, SECTION 32",River/Stream,NA,04030112,NA,NA,NA,NA,45.90941,-86.70229,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,041,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-210319,"LITTLE FISHDAM RIVER; 0.25 LANE; GARDEN TOWNSHIP, SECTION 33",River/Stream,NA,04030112,NA,NA,NA,NA,45.90441,-86.55811,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,041,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-220125,"PINE CREEK AT CALUMET MINE ROAD, NORWAY TOWNSHIP,  SECTION 20",River/Stream,NA,04030108,NA,NA,NA,NA,45.93225,-87.97015,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,043,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-220127,"HAMILTON CREEK; UPSTREAM BEAVER PETE ROAD; WAUCEDAH TOWNSHIP, SECTION 24",River/Stream,NA,04030108,NA,NA,NA,NA,45.7661,-87.70846,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,043,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-220131,WEST BRANCH STURGEON RIVER AT GROVELAND MINE ROAD,River/Stream,NA,04030108,NA,NA,NA,NA,45.9999,-87.9017,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,043,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-220144,"WEST BRANCH STURGEON RIVER; FOOTBRIDGE OFF BROWNS LAKE ROAD; WAUCEDAH TOWNSHIP, SECTION 21",River/Stream,NA,04030108,NA,NA,NA,NA,45.92849,-87.80672,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,043,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-230198,"THORNAPPLE DRAIN AT PINCH HWY, BENTON TOWNSHIP, SECTION 10",River/Stream,NA,04050007,NA,NA,NA,NA,42.65403,-84.7668,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,045,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-230238,"BUTTERNUT CREEK; FAIRVIEW HIGHWAY; EATON TOWNSHIP, SECTION 5",River/Stream,NA,04050007,NA,NA,NA,NA,42.5915,-84.8107,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,045,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-240201,"BEAR RIVER; BEAR RIVER PARK; PETOSKEY TOWNSHIP, SECTION 6",River/Stream,NA,04060105,NA,NA,NA,NA,45.36997,-84.96458,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,047,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-280014,"BOARDMAN RIVER AT BEITNER ROAD; GARFIELD TOWNSHIP, SECTION 3",River/Stream,NA,04060105,NA,NA,NA,NA,44.675281,-85.630698,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,055,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-280318,"EAST CREEK AT MAYFIELD ROAD UPSTREAM OF BRIDGE, PARADISE TOWNSHIP",River/Stream,NA,04060105,NA,NA,NA,NA,44.62746,-85.50444,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,055,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-280416,"BOARDMAN RIVER; TWO-TRACK OFF RIVER ROAD; EAST BAY TOWNSHIP, SECTION 18",River/Stream,NA,04060105,NA,NA,NA,NA,44.64782,-85.57287,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,055,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-290184,"PINE CREEK AT JOHNSON ROAD; NEWARK TOWNSHIP, SECTION 21",River/Stream,NA,04050005,NA,NA,NA,NA,43.2337,-84.6708,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-300274,BEEBE CREEK AT HOXIE ROAD,River/Stream,NA,04050001,NA,NA,NA,NA,41.9565,-84.5011,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,059,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-330414,WESTERN CREEK SHAW BRANCH AT OLDS ROAD; SECTION 32,River/Stream,NA,04050004,NA,NA,NA,NA,42.4353,-84.3598,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-330434,RED CEDAR RIVER OFF GRAND RIVER AVENUE AND UPSTREAM OF DEER CREEK CONFLUENCE,River/Stream,NA,04050004,NA,NA,NA,NA,42.68836,-84.28956,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-330440,"WILLOW CREEK; COLLEGE ROAD; VEVAY TOWNSHIP, SECTION 18",River/Stream,NA,04050004,NA,NA,NA,NA,42.5662,-84.4821,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-330441,"DIETZ CREEK; DENNIS ROAD; LEROY TOWNSHIP, SECTION 28",River/Stream,NA,04050004,NA,NA,NA,NA,42.61791,-84.21135,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-330456,CAHAOGAN CREEK AT FITCHBURG ROAD,River/Stream,NA,04050004,NA,NA,NA,NA,42.44125,-84.29105,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-340025,"GRAND RIVER AT M-66 BRIDGE; IONIA TOWNSHIP, SECTION 30",River/Stream,NA,04050006,NA,NA,NA,NA,42.971948,-85.070004,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,067,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-340190,"GOOSE CREEK AT DIVINE HIGHWAY, LYONS TOWNSHIP, SECTION 34",River/Stream,NA,04050004,NA,NA,NA,NA,42.957777,-84.886388,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,067,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-340221,"FLAT RIVER AT BRIDGE STREET, SECTION 12",River/Stream,NA,04050006,NA,NA,NA,NA,43.10008,-85.22913,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,067,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-340225,"MESSER BROOK; UPSTREAM VEDDER ROAD; CAMPBELL TOWNSHIP, SECTION 34",River/Stream,NA,04050007,NA,NA,NA,NA,42.76977,-85.24025,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,067,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-340242,"PRAIRIE CREEK; M-21 (BLUE WATER HIGHWAY); IONIA TOWNSHIP, SECTION 16",River/Stream,NA,04050006,NA,NA,NA,NA,42.99154,-85.02868,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,067,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-360124,"PAINT RIVER AT USFS 137, NORTH OF GIBBS CITY",River/Stream,NA,04030106,NA,NA,NA,NA,46.22945,-88.70008,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,071,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-360146,"FENCE RIVER AT SPOT LAKE ROAD; BATES TOWNSHIP, SECTION 19",River/Stream,NA,04030107,NA,NA,NA,NA,46.2454,-88.1604,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,071,NA,NA,NA,NA,NA,NA,NA,NA,STORET
21MICH_WQX,Michigan DEQ,21MICH_WQX-360147,"SOUTH BRANCH PAINT RIVER UPSTREAM FEDERAL FOREST ROAD 3270; STAMBAUGH TOWNSHIP, SECTION 12",River/Stream,NA,04030106,NA,NA,NA,NA,46.22591,-88.86916,24000,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,26,071,NA,NA,NA,NA,NA,NA,NA,NA,STORET
